year_week,oth_red
2020-07,1.124663938741572
2020-08,1.0551321083833307
2020-09,0.8643966047305441
2020-10,0.7143952025404225
2020-11,0.1729785138686229
2020-12,0.04047834961402657
2020-13,0.027313176093990477
2020-14,0.0233324059714661
2020-15,0.034331155260007816
2020-16,0.031130431368268815
2020-17,0.03784812267677357
2020-18,0.05668143892742914
2020-19,0.17043047145658477
2020-20,0.19511947357910162
2020-21,0.34826268245966563
2020-22,0.38367441762657173
2020-23,0.531484538072312
2020-24,0.6169068222953752
2020-25,0.6804505467683655
2020-26,0.7828502716394704
2020-27,0.8529543492240236
2020-28,0.9164234247070624
2020-29,0.9920158051953126
2020-30,1.0714402461007724
2020-31,1.1649895881924128
2020-32,1.411270168724417
2020-33,1.5811053511828843
2020-34,1.0323789302055948
2020-35,1.0614753679382947
2020-36,1.0516316658029654
2020-37,1.0278964559157373
2020-38,0.935402574396902
2020-39,0.8313670832981873
2020-40,0.9103436210165453
2020-41,0.8172197358673274
2020-42,0.6945989574672369
2020-43,0.6389627748312311
2020-44,0.5259803557809116
2020-45,0.42694099615352504
2020-46,0.3302169483669121
2020-47,0.22601003579896287
2020-48,0.2744946256265317
2020-49,0.3072009574308859
2020-50,0.3788969623594448
2020-51,0.55026982075024
2020-52,0.3803996773831107
2020-53,0.2989112112809811
2021-01,0.3245852281414244
2021-02,0.3536978612016798
2021-03,0.3257287415253955
2021-04,0.3716222041199715
2021-05,0.42747966879230975
2021-06,0.3815281480744119
2021-07,0.4417233010435802
2021-08,0.43961418616862036
2021-09,0.4137557267661237
2021-10,0.3230785913551162
2021-11,0.25517808539884096
2021-12,0.303679487453
2021-13,0.3463220698746731
2021-14,0.32775382693399296
2021-15,0.3787637684380285
2021-16,0.4472828183926792
2021-17,0.5702667617069445
2021-18,0.6547560806624751
2021-19,0.6972080910402377
2021-20,0.7709657814631312
2021-21,0.8514868816995881
2021-22,0.9620491573270605
2021-23,0.9522243125751475
2021-24,0.9778449848206284
2021-25,1.0633706142919712
2021-26,1.1870208738692347
2021-27,1.240262894604216
2021-28,1.3047915277944486
