Exposed_0_9,Exposed_10_19,Exposed_20_24,Exposed_25_29,Exposed_30_39,Exposed_40_49,Exposed_50_59,Exposed_60_69,Exposed_70_79,Exposed_80_plus,Infectious_0_9,Infectious_10_19,Infectious_20_24,Infectious_25_29,Infectious_30_39,Infectious_40_49,Infectious_50_59,Infectious_60_69,Infectious_70_79,Infectious_80_plus,Recovered_0_9,Recovered_10_19,Recovered_20_24,Recovered_25_29,Recovered_30_39,Recovered_40_49,Recovered_50_59,Recovered_60_69,Recovered_70_79,Recovered_80_plus
127.01253466444814,174.6971713810316,88.77692734331669,111.19090404880754,261.4963948973932,273.58236272878537,190.2990571270105,124.59534109816971,65.0444814198558,31.643261231281198,74.27376594564615,103.06034387132556,55.59545202440377,78.00942872989462,167.44559068219633,155.79911259012755,113.60809761508597,67.6814198557959,41.53178036605657,20.875762617859124,39314.223280740516,49636.38976790321,24645.77455780953,29165.8507489202,71258.50784080772,68227.08736477059,49610.46998212362,31049.275551558352,18329.230264740607,8633.677584949794
22.413976705490846,27.468108707709373,15.601885745978922,21.534997226844148,43.72922906267332,45.92667775929007,31.863006100942872,22.19423183582917,9.449029395452024,5.2738768718802,12.085967831392123,20.216528008874096,9.22928452579035,11.646478092068774,25.270660011092623,26.58912922906267,22.8534664448142,13.184692179700498,11.866222961730449,2.6369384359401,17018.90745367132,22213.973089207924,11013.281143939983,13284.905503184807,31817.791227622143,30548.79673857929,21782.056290226472,12741.78446198772,7129.73277964684,3268.4013745933403
0.0,0.43948973932334995,0.21974486966167497,0.0,0.21974486966167497,0.21974486966167497,0.21974486966167497,0.21974486966167497,0.0,0.0,0.0,0.0,0.21974486966167497,0.0,0.0,0.21974486966167497,0.21974486966167497,0.0,0.0,0.0,51641.768954324565,64902.30746995621,31983.46285378013,37712.09384912043,92009.14777063463,88240.38702907965,64008.37347560411,39994.34890391541,23772.624170488067,11303.654412281772
31.863006100942872,40.87254575707154,19.337548530227398,26.14963948973932,58.45213533000555,56.91392124237382,42.1910149750416,25.929894620077647,14.503161397670548,9.009539656128673,24.83117027176927,25.05091514143095,10.5477537437604,13.184692179700498,39.114586799778145,37.57637271214642,25.270660011092623,17.799334442595672,13.843926788685524,4.175152523571825,34323.52978100515,44513.947310956406,23587.482843491038,28902.95006458442,68567.50851441028,66240.22231104893,48440.257349484986,28609.471199789776,15648.50329584106,7047.1955816113905
0.21974486966167497,0.659234608985025,0.0,0.0,0.0,0.21974486966167497,0.0,0.21974486966167497,0.0,0.21974486966167497,0.0,0.8789794786466999,0.21974486966167497,0.0,0.0,0.0,0.21974486966167497,0.0,0.0,0.0,22599.66427944883,29090.838649982048,14035.145938583732,16631.42457316915,40533.05044246805,38830.466910199895,27683.884010822054,16647.191447468253,9666.885635610628,4461.905980628375
4.614642262895175,3.7356627842484746,1.7579589572933998,2.1974486966167497,4.8343871325568495,3.9554076539101497,4.614642262895175,2.6369384359401,1.5382140876317247,0.659234608985025,2.1974486966167497,3.5159179145867996,1.0987243483083748,1.7579589572933998,4.175152523571825,3.9554076539101497,1.9777038269550749,0.659234608985025,0.8789794786466999,0.21974486966167497,22041.612486074562,28026.455188775264,13657.69652354463,16305.575837654382,39626.574616287115,37916.585430939085,27264.389597652014,16598.457472361937,9629.49903215897,4472.058892108857
9.449029395452024,11.4267332224071,6.812090959511925,8.570049916805324,21.974486966167497,20.65601774819745,15.162396006655573,9.449029395452024,6.3726012201885744,1.9777038269550749,4.8343871325568495,5.493621741541874,3.7356627842484746,6.812090959511925,12.305712701053798,14.503161397670548,7.251580698835274,5.2738768718802,2.4171935662784247,2.4171935662784247,33683.53801968252,42737.0683558546,21666.91032943606,26040.9040412452,63016.49374696971,60492.95773699151,44292.374948647055,27150.31865101836,15788.25513621946,7353.096832217448
21.974486966167497,26.58912922906267,14.063671658347198,18.4585690515807,41.53178036605657,37.57637271214642,26.369384359400996,17.579589572933997,12.085967831392123,6.812090959511925,12.964947310038824,14.722906267332224,7.251580698835274,12.305712701053798,27.907598447032722,24.39168053244592,17.359844703272323,10.767498613422074,7.471325568496949,4.394897393233499,14862.19016318207,18685.418288679404,9671.544030289908,11606.927850504646,28028.00798700169,26871.412200348645,19535.39614862189,11688.867818453009,6505.388446605894,2902.179885191477
27.468108707709373,39.114586799778145,17.799334442595672,29.665557404326123,62.847032723239046,64.60499168053244,40.21331114808652,23.952190793122572,15.162396006655573,6.812090959511925,17.579589572933997,23.952190793122572,15.821630615640599,16.920354963948974,41.09229062673322,39.77382140876317,24.611425402107596,14.283416528008873,7.471325568496949,6.152856350526899,55187.404535343776,68347.0111662577,35204.085821406494,41879.32650477999,102099.58898400748,98099.70019874976,72014.84002309495,45543.69142711213,26845.731306603895,12502.414643083175
15.162396006655573,15.162396006655573,9.009539656128673,11.646478092068774,31.863006100942872,27.468108707709373,20.875762617859124,15.821630615640599,8.130560177481975,3.0764281752634495,10.5477537437604,11.866222961730449,7.691070438158624,6.812090959511925,17.579589572933997,17.359844703272323,14.063671658347198,7.031835829173599,5.71336661120355,1.7579589572933998,18783.48346897912,24130.245546635873,12856.452638708459,15628.675256949764,37050.00457457557,35758.79312629307,26032.303927991146,15418.21137426024,8475.292165854273,3750.9632849597874
345.21919023849136,438.39101497504157,249.19068219633942,298.6332778702163,731.3109262340544,689.7791458679977,502.55651691625064,320.1682750970604,193.81497504159734,86.13998890737659,209.63660565723794,278.85623960066556,145.25135884636717,190.07931225734885,448.0597892401553,412.46112035496395,302.58868552412645,192.49650582362727,104.15906821963394,56.91392124237382,29751.614018335313,37746.01651806698,20008.163485560108,24246.347075565624,58090.65943469201,55720.4921110778,40454.33551698996,24147.565219161403,13446.99374882027,6011.598610602208
64.60499168053244,87.23871325568497,47.68463671658347,55.15596228508042,135.3628397115918,136.02207432057682,95.80876317249029,55.815196894065444,33.4012201885746,16.480865224625624,42.1910149750416,53.17825845812534,30.54453688297282,34.719689406544646,71.63682750970604,72.73555185801442,53.398003327787016,34.49994453688297,21.974486966167497,10.5477537437604,24224.369008360813,31595.26329717346,15986.654971149825,19146.718807945548,46212.58912464978,44364.400897149775,31880.261494731465,18733.3161416638,10361.583672910443,4673.444877474656
62.627287853577364,93.83105934553521,43.948973932334994,55.815196894065444,141.51569606211868,122.61763727121463,92.07310038824181,60.21009428729894,39.993566278424844,16.920354963948974,39.33433166943982,56.03494176372712,27.907598447032722,36.47764836383804,92.51259012756516,78.00942872989462,56.47443150305047,35.598668885191344,23.073211314475873,9.449029395452024,22855.39820273956,29424.0930385767,15392.411034498073,18608.495053462575,44549.42277812938,42743.279548760314,30923.260003182957,18294.232581637298,10003.962296762636,4434.791734674616
0.21974486966167497,1.0987243483083748,0.43948973932334995,0.21974486966167497,0.21974486966167497,0.0,0.21974486966167497,0.21974486966167497,0.21974486966167497,0.21974486966167497,0.21974486966167497,0.0,0.21974486966167497,0.21974486966167497,0.43948973932334995,0.659234608985025,0.43948973932334995,0.0,0.0,0.21974486966167497,18126.769265218052,23810.24966597456,12370.187901802072,15098.45438563376,35931.27317544386,34655.70915544304,25048.66597455855,14538.013671911143,7905.176324720844,3544.79945889729
63.726012201885744,87.23871325568497,43.509484193011644,59.99034941763727,147.88829728230726,127.01253466444814,99.76417082640044,55.815196894065444,40.87254575707154,17.14009983361065,38.89484193011647,54.4967276760954,29.885302273987797,35.598668885191344,89.87565169162507,83.06356073211315,51.420299500831945,39.114586799778145,19.557293399889073,12.305712701053798,19673.595190773864,25074.466314320714,13262.688543945163,16148.504324750453,38784.95797756385,37292.002205863304,27208.966645570323,16250.511223624944,8909.000655096987,4052.445032921399
4.175152523571825,9.009539656128673,3.7356627842484746,5.493621741541874,12.525457570715474,12.745202440377149,8.130560177481975,5.71336661120355,1.7579589572933998,0.8789794786466999,4.614642262895175,4.614642262895175,2.4171935662784247,2.856683305601775,7.471325568496949,8.789794786466999,6.152856350526899,4.175152523571825,1.9777038269550749,0.659234608985025,16277.983807630953,21630.240402088908,11188.747343526198,13587.820603355429,32230.357771781975,30870.46486348445,22545.674679576146,13048.402388698281,6992.2504135993695,3183.4752562095423
